latitude,longitude,avg_rating,#cafes,#pubs
37.867417092111296,-122.267956974363,4.1,1,2
37.867417092111296,-122.267956974363,4.1,1,2
37.867417092111296,-122.267956974363,4.1,1,2
37.867417092111296,-122.2675745,4.075,1,2
37.8673673,-122.2673835,4.075,1,2
37.8671375,-122.26361677935199,4.075,0,1
37.86623285,-122.2584159,4.0,0,0
37.867417092111296,-122.267956974363,4.1,1,2
37.867417092111296,-122.267956974363,4.1,1,2
37.8671375,-122.2638392585485,4.05,1,1
37.867417092111296,-122.267956974363,4.1,1,2
37.867417092111296,-122.267956974363,4.1,1,2
37.867417092111296,-122.2673385,4.075,1,2
37.867417092111296,-122.26683754999999,4.05,1,2
37.867417092111296,-122.26675505,4.05,1,2
37.86623285,-122.26034630000001,4.025,0,0
37.867927294026146,-122.267956974363,4.125,1,2
37.867417092111296,-122.267956974363,4.1,1,2
37.867417092111296,-122.2675745,4.075,1,2
37.867417092111296,-122.26666605,4.05,1,2
37.8671375,-122.26388775000001,4.075,0,1
37.8670539,-122.26267565,4.05,0,0
37.86623285,-122.26009205,4.05,0,0
37.867417092111296,-122.26687755,4.05,1,2
37.867417092111296,-122.26672355,4.05,1,2
37.867417092111296,-122.26662755,4.05,1,2
37.867417092111296,-122.26653755,4.05,1,2
37.86759981082835,-122.2662543186895,4.05,1,2
37.8671759,-122.26388775000001,4.075,0,1
37.8671759,-122.2632028,4.025,1,0
37.8670539,-122.26231791744,4.05,0,0
37.8670155,-122.26219946744001,4.075,0,0
37.8670155,-122.2620921001415,4.025,0,0
37.86864605,-122.267956974363,4.125,1,2
37.86759981082835,-122.2661739186895,4.05,1,2
37.8671375,-122.26398385,4.075,1,2
37.86864605,-122.267956974363,4.125,1,2
37.8670539,-122.26267565,4.05,1,0
37.8670539,-122.26248745000001,4.075,0,0
37.869675099999995,-122.27334305,3.85,6,0
37.86864605,-122.267956974363,4.125,1,2
37.8680068,-122.26388775000001,4.075,0,1
37.8697291,-122.27334305,3.85,6,0
37.8693312761035,-122.267956974363,4.15,2,2
37.8682399261035,-122.26388775000001,4.075,1,1
37.8682399261035,-122.26398385,4.1,2,2
37.86623285,-122.25881735,3.975,0,0
37.86623285,-122.25864015,3.95,1,0
37.8693312761035,-122.267956974363,4.15,2,2
37.8693312761035,-122.267956974363,4.15,2,2
37.8693835293372,-122.267956974363,4.15,1,2
37.8701173693928,-122.2686708,4.15,2,2
37.8651455,-122.25868975,4.025,0,0
37.8651455,-122.2584159,4.025,0,0
37.86623285,-122.2584159,4.0,0,0
37.86623285,-122.2584159,4.0,0,0
37.86652335,-122.25710685,4.025,0,0
37.86652335,-122.25710685,4.0,0,0
37.8666976,-122.25623082005299,3.8,1,0
37.86623285,-122.2584159,4.0,0,0
37.866620350000005,-122.25649945,3.85,2,0
37.8659326008889,-122.25381648696549,3.55,7,1
37.8658361873234,-122.2535764,3.475,6,1
37.765397171957005,-122.18596805,3.85,6,1
37.86623285,-122.2584159,4.0,0,0
37.86623285,-122.2584159,4.0,0,0
37.86652335,-122.25710685,4.0,0,0
37.86652335,-122.25677485,3.975,0,0
37.8666976,-122.25624995,3.8,2,0
37.8659326008889,-122.25381648696549,3.55,7,1
37.765397171957005,-122.1226286276475,3.85,6,1
37.765397171957005,-122.18596805,3.85,6,1
37.765397171957005,-122.18596805,3.85,6,1
37.86623285,-122.2584159,4.0,0,0
37.86652335,-122.25710685,4.025,0,0
37.86652335,-122.25659850968,3.95,0,0
37.8666976,-122.25634794999999,3.775,2,0
37.765397171957005,-122.1226286276475,3.7,7,1
37.73245189318145,-122.18596805,3.7,8,1
37.86623285,-122.2584159,4.0,0,0
37.8658361873234,-122.2535764,3.475,6,1
37.8675564373234,-122.254779826135,3.575,5,1
37.86652335,-122.25710685,4.025,0,0
37.867682537323404,-122.2556298609025,3.675,3,0
38.00787455,-122.27897715,3.85,5,1
37.8666976,-122.25624995,3.8,2,0
37.73245189318145,-122.07256315000001,3.525,8,1
37.765397171957005,-122.1226286276475,3.6,8,1
37.73245189318145,-122.18596805,3.7,8,1
37.73245189318145,-122.18596805,3.7,8,1
37.86626290674695,-122.253791,3.475,7,1
37.7326946,-122.07239820000001,3.6,8,1
37.7326946,-122.07239820000001,3.6,8,1
37.7326946,-122.07183615,3.7,8,1
37.86626290674695,-122.2545327,3.5,8,1
37.86626290674695,-122.25352355,3.525,8,1
38.00787455,-122.27897715,3.925,5,1
37.653756371957,-122.101641943701,4.375,2,0
37.86623285,-122.2584159,4.0,0,0
37.86626290674695,-122.2544621869655,3.475,7,1
37.866505613565494,-122.2534083700755,3.55,8,1
37.7326946,-122.07183615,3.7,8,1
38.00787455,-122.27897715,4.175,5,0
37.86623285,-122.2584159,4.0,0,0
37.86626290674695,-122.25365099999999,3.425,8,1
37.7326946,-122.07239820000001,3.6,8,1
37.7326946,-122.07183615,3.7,8,1
38.00787455,-122.27897715,3.95,5,1
38.00787455,-122.27897715,3.95,5,1
38.00787455,-122.27897715,4.2,5,0
37.86626290674695,-122.2545327,3.5,8,1
37.86626290674695,-122.25365099999999,3.425,8,1
37.86626290674695,-122.25351715,3.475,8,1
37.7326946,-122.07236405,3.625,8,1
38.00787455,-122.27897715,4.3,5,0
38.00787455,-122.27897715,4.3,5,0
37.86626290674695,-122.2546968,3.5,7,1
37.86652335,-122.25710685,3.975,0,0
37.8678480373234,-122.25478727931,3.625,5,1
37.86731599318145,-122.25365099999999,3.45,7,1
37.867558700000004,-122.25352355,3.55,6,1
37.653756371957,-122.101641943701,4.470588235294118,1,0
37.653756371957,-122.13821725,4.470588235294118,1,0
37.86623285,-122.2585025,3.95,1,0
37.86990369857915,-122.2545327,3.5,7,1
37.86990369857915,-122.2544621869655,3.475,7,1
37.765397171957005,-122.18596805,3.875,6,1
37.86652335,-122.25710685,3.975,0,0
37.86652335,-122.25710685,3.975,0,0
37.86652335,-122.25710685,3.975,0,0
37.73357829857915,-122.07249465000001,3.725,7,1
37.765397171957005,-122.18596805,3.925,6,1
38.00787455,-122.27897715,4.1,3,1
37.93995365,-122.27897715,4.35,3,0
37.93995365,-122.22651515000001,4.425,2,0
37.86652335,-122.25710685,3.975,0,0
37.87023464857915,-122.2556265609025,3.675,4,1
37.765397171957005,-122.1226286276475,3.875,6,1
37.89623375,-122.22651515000001,4.55,1,0
37.89623375,-122.22651515000001,4.55,1,0
37.86623285,-122.2584159,3.95,1,0
37.86652335,-122.25659850968,3.9,1,0
37.86623285,-122.2584159,4.0,0,0
37.86652335,-122.25710685,4.025,0,0
37.86623285,-122.2584159,3.95,1,0
37.870416074600655,-122.2537689,3.575,7,1
37.765397171957005,-122.18596805,3.85,6,1
37.86895477460065,-122.2534083700755,3.525,7,1
37.86623285,-122.2584159,3.95,1,0
37.86623285,-122.25844185,3.95,1,0
37.86623285,-122.26009205,4.05,0,0
37.8671375,-122.26538615000001,4.075,1,2
37.865966549999996,-122.26308205000001,4.05,1,0
37.867417092111296,-122.26680205,4.05,1,2
37.86626290674695,-122.2545327,3.5,8,1
37.867417092111296,-122.26667805,4.05,1,2
37.86626290674695,-122.25365099999999,3.425,8,1
37.8671375,-122.265630228838,4.075,1,2
37.87015754946255,-122.267956974363,4.1,1,2
37.8693312761035,-122.267956974363,4.15,2,2
37.867172,-122.26749775,4.075,1,2
37.867172,-122.267542,4.075,1,2
37.93995365,-122.22651515000001,4.425,3,0
37.8668909925687,-122.26538615000001,3.925,3,2
37.87145812335905,-122.26911302848,4.05,3,2
37.653756371957,-122.101641943701,4.53125,1,0
37.653756371957,-122.101641943701,4.533333333333333,0,0
37.872112358929655,-122.27219185,3.9,4,0
37.653756371957,-122.101641943701,4.607142857142857,0,0
37.82281212230325,-122.3406046097655,3.85,6,0
37.87033986557455,-122.27367797436301,3.825,6,0
37.823268264518745,-122.34076200976551,3.85,5,1
37.823268264518745,-122.3406718097655,3.8,6,0
37.823268264518745,-122.3407039597655,3.8,5,0
37.83060424029625,-122.3408028097655,3.9,4,1
37.823268264518745,-122.34076200976551,3.85,5,1
37.823268264518745,-122.34076200976551,3.85,5,1
37.80001395028175,-122.35311663703101,4.025,3,1
37.80001395028175,-122.35311663703101,4.025,3,1
37.80001395028175,-122.35311663703101,4.025,3,1
37.80001395028175,-122.35311663703101,4.025,3,1
37.562537067993006,-122.13166770000001,4.35,2,0
37.823268264518745,-122.34076200976551,3.85,5,1
37.80001395028175,-122.35311663703101,4.025,3,1
37.80001395028175,-122.3534560743145,4.075,3,1
37.629083867993,-122.17206544999999,4.075,3,1
37.80001395028175,-122.35301595,4.025,4,1
37.629083867993,-122.17206544999999,4.075,3,1
37.629083867993,-122.17206544999999,4.075,3,1
37.562537067993006,-122.13166770000001,4.25,2,1
37.629083867993,-122.17206544999999,4.1,3,1
37.562537067993006,-122.13166770000001,4.25,2,1
37.80001395028175,-122.3534560743145,4.05,3,1
37.629083867993,-122.17206544999999,4.125,3,1
37.80001395028175,-122.3534560743145,4.05,3,1
37.629083867993,-122.17206544999999,4.15,2,1
37.629083867993,-122.17206544999999,4.15,2,1
37.629083867993,-122.17206544999999,4.15,2,1
37.629083867993,-122.17206544999999,4.15,2,1
37.56420385,-122.13166770000001,4.475,1,0
37.56420385,-122.1330116,4.575,0,0
37.629083867993,-122.17206544999999,4.15,2,1
37.562537067993006,-122.13166770000001,4.35,1,0
37.562537067993006,-122.13166770000001,4.45,1,0
37.87446596706695,-122.2706410981465,3.975,3,0
37.87446596706695,-122.2686708,4.05,4,0
37.87446596706695,-122.2706410981465,3.975,3,0
37.87446596706695,-122.26980597848001,4.025,4,0
37.87446596706695,-122.2686708,4.05,4,0
37.87446596706695,-122.2686708,4.05,4,0
37.87446596706695,-122.2686708,4.05,4,0
37.874320458465,-122.27186929999999,3.9,3,0
37.87446596706695,-122.26911302848,4.025,4,0
37.87446596706695,-122.2686708,4.05,4,0
37.87446596706695,-122.2686708,4.05,4,0
37.87420023943035,-122.26775925,4.1,3,0
37.87420023943035,-122.26743145,4.1,3,0
37.87395662546205,-122.27346960025,3.825,5,0
37.8749886684895,-122.27066277883799,3.975,3,0
37.8749886684895,-122.27052466868949,3.975,3,0
37.8749886684895,-122.27052466868949,3.975,3,0
37.8749886684895,-122.26911302848,4.025,4,0
37.8740865513992,-122.26709195000001,4.075,3,0
37.8740865513992,-122.26668275,4.075,4,1
37.87420023943035,-122.2665301467905,4.075,4,1
37.87507870142255,-122.27191297022,3.9,4,0
37.8749886684895,-122.27061885,3.975,3,0
37.8749886684895,-122.27052466868949,3.975,3,0
37.875127967066945,-122.26911302848,4.075,4,0
37.8749886684895,-122.2686708,4.075,4,0
37.8749886684895,-122.2686708,4.075,4,0
37.8749886684895,-122.2686708,4.075,4,0
37.8749886684895,-122.26772869999999,4.05,3,0
37.875218000000004,-122.2708761,3.925,3,0
37.875127967066945,-122.26911302848,4.075,4,0
37.8749886684895,-122.26911302848,4.025,4,0
37.875127967066945,-122.2679431,4.075,3,0
37.8749886684895,-122.2677357,4.05,3,0
37.875127967066945,-122.2674369,4.075,3,0
37.87491045,-122.26686305,4.0,4,1
37.87491045,-122.26419521868951,4.05,6,1
37.8730712517158,-122.26344110271151,4.05,6,0
37.875127967066945,-122.27066277883799,4.0,3,0
37.875127967066945,-122.26911302848,4.05,4,0
37.875127967066945,-122.2686708,4.075,4,0
37.875127967066945,-122.2679431,4.075,3,0
37.875127967066945,-122.2677487,4.075,3,0
37.87512821706695,-122.2671125,4.05,3,0
37.87512821706695,-122.26691305,4.025,4,0
37.87512821706695,-122.26670175,4.025,5,0
37.87517135171581,-122.26432615,4.0,7,0
37.8730712517158,-122.26346335271151,4.05,6,0
37.875408,-122.27324375,3.825,5,1
37.875408,-122.27324375,3.825,5,1
37.875127967066945,-122.26776720000001,4.075,3,0
37.87512821706695,-122.26671114999999,4.025,5,0
37.87517135171581,-122.2643639414585,4.025,7,0
37.875392500000004,-122.27352619999999,3.775,7,0
37.875218000000004,-122.27194368130199,3.9,3,1
37.875218000000004,-122.27061885,4.0,3,0
37.875413550000005,-122.26911302848,4.0,4,0
37.875413550000005,-122.26911302848,4.0,4,0
37.875413550000005,-122.26811459999999,4.0,3,0
37.87517135171581,-122.2672815,4.075,3,0
37.87517135171581,-122.26696372022,4.025,4,0
37.87512821706695,-122.2667199,4.025,5,0
37.87411363690075,-122.26024921942951,3.675,5,0
37.87411363690075,-122.258140593767,3.725,6,0
37.8753808,-122.27061885,3.95,3,0
37.875413550000005,-122.26911302848,4.0,4,0
37.875413550000005,-122.26911302848,4.0,4,0
37.875413550000005,-122.26804715,4.0,3,0
37.87411363690075,-122.260244016718,3.675,5,0
37.874138986900746,-122.26017951671801,3.675,5,0
37.87538105,-122.27051635,3.975,3,0
37.875413550000005,-122.26911302848,4.0,4,0
37.8757664,-122.26911302848,3.95,4,0
37.875413550000005,-122.2681221,4.0,3,0
37.8754633421113,-122.26764510025001,3.975,3,0
37.874185986900756,-122.260229216718,3.675,5,0
37.8758895,-122.2723785,3.825,6,1
37.8757664,-122.26911302848,3.975,4,0
37.8757664,-122.26911302848,3.975,4,0
37.87564606082835,-122.26911302848,3.975,4,0
37.87564606082835,-122.2681291,3.95,3,0
37.87564606082835,-122.2677582,3.975,3,0
37.874358486900746,-122.26024921942951,3.675,5,0
37.8758895,-122.2723872567515,3.8,6,1
37.8757664,-122.26911302848,3.975,4,0
37.87564606082835,-122.2681356,3.975,3,0
37.87564606082835,-122.26775169999999,3.975,3,0
37.87564606082835,-122.26708550000001,3.975,4,0
37.87440248690075,-122.258140593767,3.725,6,0
37.87442328690075,-122.258140593767,3.725,6,0
37.874510486900746,-122.258140593767,3.725,6,0
37.87665885,-122.2723785,3.85,5,1
37.8757664,-122.26911302848,4.0,4,0
37.87592595,-122.2681501,3.975,3,0
37.876832160474706,-122.2677762,4.025,3,0
37.87592595,-122.2677597,3.975,3,0
37.874510486900746,-122.258140593767,3.725,6,0
37.874517686900745,-122.258140593767,3.725,6,0
37.874552486900754,-122.258140593767,3.725,6,0
37.87475519857915,-122.258098827049,3.7,5,0
37.93995365,-122.29521995,4.325,3,0
37.876832160474706,-122.26826862848,4.05,3,0
37.876832160474706,-122.26781539999999,4.05,3,0
37.8759298,-122.267122,3.95,3,0
37.87460198690075,-122.258140593767,3.725,6,0
37.87462448690075,-122.258140593767,3.725,6,0
37.874792748579154,-122.257988696012,3.725,5,0
38.058337300000005,-122.3916093,4.025,4,0
38.081990950000005,-122.46206695000001,4.075,1,0
37.876832160474706,-122.2698956,3.975,3,0
37.876832160474706,-122.26826862848,4.05,3,0
37.87473448690075,-122.2607087027115,3.675,5,0
37.87477928690075,-122.26024921942951,3.675,5,0
37.8774975604747,-122.2699096,4.0,3,0
37.874796636900754,-122.26018246671799,3.675,5,0
37.8771519,-122.27178075,4.025,3,1
37.8774975604747,-122.2699211,4.0,3,0
37.8774975604747,-122.26959059999999,4.0,3,0
37.8771923865782,-122.26872872848,4.025,4,0
37.8771923865782,-122.26826862848,4.025,4,0
37.8771923865782,-122.26826862848,4.025,4,0
37.8771923865782,-122.2680884,4.025,4,0
37.874923636900746,-122.2609422527115,3.675,5,0
37.87494498690075,-122.2604832027115,3.675,5,0
37.87490398690075,-122.26034320271151,3.675,5,0
37.874867486900754,-122.258140593767,3.725,6,0
37.87488598690075,-122.258140593767,3.725,6,0
37.8774975604747,-122.2701651,3.975,4,0
37.8774975604747,-122.2696136,3.975,4,0
37.8750929761035,-122.26327743119151,3.75,6,0
37.8774975604747,-122.2692216,3.975,4,0
37.8774975604747,-122.26868189999999,4.0,3,0
37.8774975604747,-122.2684404,4.0,3,0
37.875606838250505,-122.26312796322651,3.675,5,0
37.87643292138845,-122.2605822027115,3.675,4,0
37.87644202138845,-122.2602074527115,3.675,4,0
37.8774975604747,-122.2690666,3.975,4,0
37.8774975604747,-122.268979,3.975,3,1
37.8774975604747,-122.26845589999999,3.975,3,1
37.8757892882505,-122.26312796322651,3.675,5,0
37.8757682882505,-122.26312796322651,3.675,5,0
37.87650742138845,-122.2602074527115,3.675,4,0
37.87651092138845,-122.2602074527115,3.675,4,0
37.876540921388454,-122.26015475,3.675,4,0
37.8774975604747,-122.26877300000001,3.975,4,0
37.87655942138845,-122.2610917027115,3.675,4,0
37.87657542138845,-122.2608322027115,3.675,4,0
37.87658692138845,-122.2607462027115,3.675,4,0
37.876580421388454,-122.2602074527115,3.675,4,0
37.876553571388456,-122.25912389999999,3.675,4,0
37.8781820604747,-122.26936359999999,3.975,4,1
37.8781820604747,-122.26904859999999,3.975,4,1
37.875994288250496,-122.26312796322651,3.675,5,0
37.876685221388456,-122.2606777527115,3.675,4,0
37.876712521388455,-122.2602074527115,3.675,4,0
37.87667692138845,-122.25911275,3.675,4,0
37.87670077138845,-122.25861875,3.675,4,0
37.8781820604747,-122.2694296,3.975,4,1
37.8781820604747,-122.26904859999999,3.975,4,1
37.8781820604747,-122.268709,3.975,4,1
37.8781820604747,-122.26864,3.975,4,1
37.8759832382505,-122.26312796322651,3.675,5,0
37.8760038382505,-122.26312796322651,3.675,5,0
37.87680437138845,-122.2610577027115,3.675,4,0
37.87681492138845,-122.2609712027115,3.675,4,0
37.87683642138845,-122.2608002027115,3.675,4,0
37.87684937138845,-122.2604488527115,3.675,4,0
37.8784929604747,-122.27162535,3.85,2,1
37.8781820604747,-122.2696746,3.975,4,1
37.8781820604747,-122.2694396,3.975,4,1
37.8781820604747,-122.26834575000001,3.975,4,1
37.8790924604747,-122.27164995000001,4.025,3,1
37.8781820604747,-122.2700556,3.975,4,1
37.8781820604747,-122.26995059999999,3.975,4,1
37.8781820604747,-122.26904859999999,3.975,4,1
37.8781820604747,-122.26904859999999,3.975,4,1
37.8781820604747,-122.26826,3.975,4,1
37.8776256,-122.2674735,3.9,3,1
37.877730650000004,-122.2672976,3.825,3,0
37.697476271957,-122.1388714276475,4.4,3,0
37.8781820604747,-122.27006109999999,3.975,4,1
37.8781820604747,-122.26976765,3.975,4,1
37.8781820604747,-122.26904859999999,3.975,4,1
37.8781820604747,-122.2686015,3.975,4,1
37.8776256,-122.2674815,3.9,3,1
37.87761155,-122.2670075,3.825,4,0
37.8701173693928,-122.267956974363,4.15,1,2
37.87145812335905,-122.2715429226865,3.85,3,0
37.87145812335905,-122.2715094186895,3.9,3,0
37.87145812335905,-122.2715094186895,3.9,3,0
37.87015754946255,-122.267956974363,4.125,1,2
37.87015754946255,-122.267956974363,4.125,1,2
37.872112358929655,-122.27186085,3.925,4,0
37.871147223359046,-122.2688142996665,4.075,3,2
37.87015754946255,-122.2686708,4.1,2,1
37.87015754946255,-122.2686708,4.1,2,1
37.87145812335905,-122.26980597848001,4.05,3,1
37.87145812335905,-122.26980597848001,4.05,3,1
37.87145812335905,-122.26911302848,4.025,3,1
37.87145812335905,-122.2686708,4.1,3,1
37.87148791497615,-122.27019625,4.0,3,2
37.87245112335905,-122.271647528838,3.95,4,0
37.87148791497615,-122.27020734999999,3.975,3,1
37.8716437,-122.26980597848001,4.0,3,1
37.871335166997056,-122.27352619999999,3.8,6,0
37.8716437,-122.26980597848001,4.0,3,1
37.87368846706695,-122.27061885,3.925,4,0
37.8726367,-122.2704187,3.95,3,1
37.8722979355706,-122.27020734999999,3.95,3,1
37.87272525868405,-122.2686708,4.05,4,0
37.87446596706695,-122.2686708,4.025,3,0
37.87446596706695,-122.2686708,4.025,3,0
37.87446596706695,-122.2686708,4.025,3,0
37.863075976708046,-122.2587755,3.85,2,0
37.86226535,-122.25644274999999,3.9,3,0
37.86195145,-122.2532132,3.7,6,0
37.86195145,-122.2532132,3.7,6,0
37.863075976708046,-122.2593054,3.85,2,0
37.863075976708046,-122.2587295,3.85,2,0
37.86232202670805,-122.25644274999999,3.9,3,0
37.86232202670805,-122.25626199999999,3.925,3,0
37.86326713761075,-122.25895990000001,3.85,2,0
37.862513187610745,-122.25644274999999,3.925,3,0
37.86232202670805,-122.25644274999999,3.9,3,0
37.86222358203075,-122.25564284999999,3.7,3,0
37.73070545,-122.07239820000001,3.675,5,0
37.73070545,-122.07239820000001,3.675,5,0
37.7292422,-122.18596805,3.8,4,0
37.86308348765185,-122.256679474243,3.95,2,0
37.86308348765185,-122.256679474243,3.95,2,0
37.86258345,-122.25659915,3.95,2,0
37.8631247070343,-122.256523074243,3.925,2,0
37.731133650000004,-122.18596805,3.65,5,0
37.73070545,-122.07239820000001,3.625,5,0
37.73070545,-122.07239820000001,3.625,5,0
37.863501,-122.25868975,3.975,1,0
37.863501,-122.25868975,3.975,1,0
37.86308348765185,-122.256679474243,3.95,2,0
37.8631247070343,-122.256280074243,3.9,3,0
37.863102,-122.25574524999999,3.9,3,0
37.86295205929105,-122.25539717931,3.6,5,0
37.73115337547385,-122.0732361,3.6,5,0
37.731188450000005,-122.072836,3.55,6,0
38.00787455,-122.27897715,3.95,5,0
37.8632041070343,-122.256679474243,4.0,1,0
37.8632041070343,-122.256280074243,3.925,1,0
37.8633365570343,-122.256171133923,3.875,2,0
37.86316708087005,-122.25564284999999,3.8,2,0
37.863530850000004,-122.25876235000001,4.0,0,0
37.863501,-122.2584159,3.975,0,0
37.8632041070343,-122.256679474243,4.0,1,0
37.7312089961292,-122.18596805,3.625,5,0
37.697476271957,-122.1226286276475,4.1,4,0
37.8629455,-122.26753545,3.7,3,0
37.862869,-122.26721175,3.725,4,0
37.862869,-122.26712674999999,3.675,5,0
37.8629455,-122.26695525,3.65,4,0
37.8629455,-122.26680475,3.65,4,0
37.862869,-122.26637675,3.675,5,0
37.8621645,-122.26602385000001,3.75,5,0
37.863075976708046,-122.2597669,3.85,2,0
37.862241,-122.2695220874695,3.8,3,0
37.8629455,-122.26615699999999,3.7,5,0
37.862331,-122.2641437,3.625,5,0
37.863075976708046,-122.2601829,3.85,2,0
37.89623375,-122.22651515000001,4.625,0,0
37.653756371957,-122.101641943701,4.475,0,0
37.8629455,-122.26837065000001,3.7,3,0
37.8629455,-122.266325,3.65,4,0
37.863279750000004,-122.26275685,3.85,1,0
37.86326713761075,-122.2604881,3.9,1,0
37.8633253,-122.2604881,3.95,1,0
37.86320812335905,-122.268104891803,3.7,3,0
37.8634913,-122.26397614999999,3.7,3,0
37.8633253,-122.26230471744,3.9,1,0
37.86338038061755,-122.25905485000001,3.95,1,0
37.86338038061755,-122.25894885,3.95,1,0
37.8633937,-122.266426174363,3.825,3,1
37.863311949999996,-122.26547020000001,3.725,4,0
37.863627949999994,-122.26397614999999,3.7,4,0
37.86346195,-122.2635032708035,3.7,3,0
37.863449349999996,-122.268104891803,3.8,3,1
37.8633937,-122.26547020000001,3.775,4,1
37.863449349999996,-122.26547020000001,3.8,3,1
37.863449349999996,-122.26547020000001,3.825,3,1
37.863449349999996,-122.26547020000001,3.825,3,1
37.863530850000004,-122.260044476135,3.975,1,0
37.863530850000004,-122.25937685,4.0,0,0
38.058337300000005,-122.3916093,4.3,3,0
37.863449349999996,-122.268104891803,3.8,3,1
37.863449349999996,-122.26547020000001,3.825,3,1
37.863613,-122.2633379,3.775,3,0
37.863613,-122.2630632,3.8,2,0
37.863530850000004,-122.26230471744,3.95,1,0
37.863530850000004,-122.2590349,4.0,0,0
37.629083867993,-122.17206544999999,3.95,2,1
37.80001395028175,-122.35148115,3.9,2,1
37.82119177230325,-122.3392275097655,3.775,2,1
37.863449349999996,-122.268104891803,3.8,3,1
37.863667250000006,-122.268104891803,3.85,2,1
37.8636926497085,-122.268104891803,3.875,2,1
37.863667250000006,-122.26547020000001,3.85,2,1
37.863530850000004,-122.26253655,3.925,1,0
37.863530850000004,-122.25937135000001,4.0,0,0
37.863530850000004,-122.25924185,4.0,0,0
37.80001395028175,-122.35148115,3.875,2,1
37.86370925,-122.2690259,3.65,3,1
37.8636926497085,-122.26841455,3.85,2,1
37.8636926497085,-122.26819066744,3.875,2,1
37.8636926497085,-122.268104891803,3.875,2,1
37.8636926497085,-122.268104891803,3.875,2,1
37.8636926497085,-122.268104891803,3.875,2,1
37.864008649708495,-122.266426174363,3.875,2,1
37.864008649708495,-122.26538615000001,3.825,3,1
37.80001395028175,-122.3514993,3.875,2,1
